No.,University,URL
10,Eskisehir Technical University,https://www.topuniversities.com/universities/eskisehir-technical-university
1,Novosibirsk State University of Architecture and Civil Engineering (Sibstrin),https://www.topuniversities.com/universities/novosibirsk-state-university-architecture-civil-engineering-sibstrin
2,EUROPEAN LAW AND GOVERNANCE SCHOOL,https://www.topuniversities.com/universities/european-law-governance-school
3,The University of Southern Queensland - School of Management and Enterprise,https://www.topuniversities.com/universities/university-southern-queensland/university-southern-queensland-school-management-enterprise
4,University College Cork,https://www.topuniversities.com/universities/university-college-cork
5,American University of Science and Technology,https://www.topuniversities.com/universities/american-university-science-technology
6,Norwich University of the Arts,https://www.topuniversities.com/universities/norwich-university-arts
7,University of Vienna,https://www.topuniversities.com/universities/university-vienna
8,International Islamic Academy of Uzbekistan,https://www.topuniversities.com/universities/international-islamic-academy-uzbekistan
9,International Christian University,https://www.topuniversities.com/universities/international-christian-university
10,"King Edward Medical University, Lahore. ",https://www.topuniversities.com/universities/king-edward-medical-university-lahore
1,Altınbaş University,https://www.topuniversities.com/universities/altinbas-university
2,University of the Ryukyus,https://www.topuniversities.com/universities/university-ryukyus
3,Ternopil Ivan Puluj National Technical University,https://www.topuniversities.com/universities/ternopil-ivan-puluj-national-technical-university
4,University of Peloponnese,https://www.topuniversities.com/universities/university-peloponnese
5,Medical University of Gdańsk,https://www.topuniversities.com/universities/medical-university-gdansk
6,cole des Mines de Nancy,https://www.topuniversities.com/universities/cole-des-mines-de-nancy
7,Lawrence University,https://www.topuniversities.com/universities/lawrence-university
8,Da Yeh University,https://www.topuniversities.com/universities/da-yeh-university
9,Huazhong Agricultural University,https://www.topuniversities.com/universities/huazhong-agricultural-university
10,Ufa State Petroleum Technological University,https://www.topuniversities.com/universities/ufa-state-petroleum-technological-university
1,Arab American University,https://www.topuniversities.com/universities/arab-american-university
2,Webster University - Leiden,https://www.topuniversities.com/universities/webster-university-leiden
3,Marmara University,https://www.topuniversities.com/universities/marmara-university
4,Kanagawa University,https://www.topuniversities.com/universities/kanagawa-university
5,School of Economics and management,https://www.topuniversities.com/universities/school-economics-management
6,University of Minnesota Twin Cities,https://www.topuniversities.com/universities/university-minnesota-twin-cities
7,University of Sopron,https://www.topuniversities.com/universities/university-sopron
8,Universidad Francisco Gavidia,https://www.topuniversities.com/universities/universidad-francisco-gavidia
9,Film and Television Institute of India,https://www.topuniversities.com/universities/film-television-institute-india
10,Youngsan University,https://www.topuniversities.com/universities/youngsan-university
1,Chubu University,https://www.topuniversities.com/universities/chubu-university
2,Jyväskylä University of Applied Sciences ,https://www.topuniversities.com/universities/jyvaskyla-university-applied-sciences
3,Xavier University of Louisiana,https://www.topuniversities.com/universities/xavier-university-louisiana
4,Graduate School of Economics and Management,https://www.topuniversities.com/universities/ural-federal-university-urfu/graduate-school-economics-management
5,Yeditepe University,https://www.topuniversities.com/universities/yeditepe-university
6,Namangan State University,https://www.topuniversities.com/universities/namangan-state-university
7,Rostov State Transport University,https://www.topuniversities.com/universities/rostov-state-transport-university
8,Missouri University of Science and Technology,https://www.topuniversities.com/universities/missouri-university-science-technology
9,Ural State Mining University,https://www.topuniversities.com/universities/ural-state-mining-university
10,HTMi Hotel and Tourism Management Institute Switzerland,https://www.topuniversities.com/universities/htmi-hotel-tourism-management-institute-switzerland
1,KAIST College of Business,https://www.topuniversities.com/universities/kaist-college-business
2,Lally School of Management,https://www.topuniversities.com/universities/rensselaer-polytechnic-institute/lally-school-management
3,Graduate School of Business Administration Zurich,https://www.topuniversities.com/universities/graduate-school-business-administration-zurich
4,Universiti Kuala Lumpur (UniKL),https://www.topuniversities.com/universities/universiti-kuala-lumpur-unikl
5,2U University Partnerships,https://www.topuniversities.com/universities/2u-university-partnerships
6,Academy of Fine Arts,https://www.topuniversities.com/universities/academy-fine-arts
7,George Washington University School of Business,https://www.topuniversities.com/universities/george-washington-university/george-washington-university-school-business
8,Howard University,https://www.topuniversities.com/universities/howard-university
9,Polytechnic University of the Philippines ,https://www.topuniversities.com/universities/polytechnic-university-philippines
10,Universidad del Sagrado Corazón,https://www.topuniversities.com/universities/universidad-del-sagrado-corazon
